date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,restaurantID
4/1/2011,4HqWIckrRgEXRlLNM-2-OA,wGty4XlB2AJqFy6Z1QzHkQ,Definitely like this place. �One of my favorite places in Bucktown. �This place has a great atmosphere and the pizza is good too. �Not a bad place to be single either. �I'll never forget the time I sang Band on the Run during a live Karaoke gig one night. �Parking is a major challenge so grab a cab or take the Blue line if you can.,4,0,0,0,1,Z2nOMPedr7XYhgYhILJjEA
7/17/2011,-PSmalf_5aCuLGYo35geag,cWnftP4ztvJCo8xz4E1eBA,Good to see a hip cool bar in logan square. quality food and good homemade beer. great place to meet with friends or to bring a date.,5,0,0,0,1,OKOfoisduqP24uK3WYvx7Q
9/18/2005,EV0ssK2hThvoRJPBVnm2gA,BuLb6mmPyLqFNpWH6qWX3Q,"I really like their salad bar and hamburgers.  It's kind of small inside, but with a cool decor. There is still a late 60's influence in the interior, because this reataurant has it's beginnings in the 1971. The walls are filled with photos of their former & current wait staff . There is even a Andy Warhol-like painting of a giant banana.",4,1,0,0,0,ptRZlXxngjFj5gghwPNNHA
7/7/2012,Bl5-fMwvc-AR5KOYZqdh6A,_tL7Tpo52GQZmp5EggAUBg,great seafood. I waited a long time for the food. The decor needs some work. I got a nice letter from the owner. i appreciate him taking the time.,5,0,0,0,1,dKcO9OQ44RPRlkWe-vToFA
7/22/2008,7PCqJ-wRiwAHkn12CWQJfw,9_ME--bvyZStdz6iwGzMCw,"Oh man this place is SERIOUS!!!!!!!!!!!!!!I went there for lunch today with a friend and i had the Spicy Falafel with rice on the side which was absolutely fantastic.......My friend had the Lamb Shawerma,  that i tried and had to order one to go to eat later at work.......to die for......Great service and just heaven in your mouth food.........",5,0,0,0,1,O6uWHgJzylSjWjPSJKGhnQ
12/13/2010,2rvCE1Kp4WSacEHQqXH7DQ,tBND0vx2Y4AeSlEvoN90hg,"I really Like Hot Dougs. I think he is an innovator and pioneer in this area. After going there many times, I believe each time is a little less great as the previous time. I guess this is statistically consistent given the standard deviation of your first and ultimate experience; it would be nearly impossible to replicate that feeling every future visit.The only thing that has changed for me as far as Hot Doug's goes is that amount of time I am willing to wait in line.After going over 5 times, I wouldn't wait more than 15-20 minutes to get in, and for those who know, this is almost an impossibility.",4,0,0,0,1,HOJqzz1WvOmeR9oESJ4d9A
8/1/2008,9EA9-SXi7ZX51k6k0cZpHg,-9p_ftE9SbDHzKBRN9WfPA,horrible service. period.,1,0,0,0,1,_n3OmwreEGPQmiHKklsD8w
9/12/2010,qpIsfGuGKxXm39BBprkM4g,6a19ZIpKWzbMe58ZW49hTA,"To quote Rachel Ray I will say ""YUMOOOOOOOOOOOOOOOOO"" to Crisp. We were in the hood going to the theater and I had wanted to try something in the vicinity (aka didn't want to have to re-park).  I had seen Crip on Yelp as a hot spot and looked at the reviews a few a weeks ago and off course the extremely appetizing and yes, even mouthwatering photos. I believe a little drool may have even sipped out when I was looking at the wings...gulp. Anyway, we went, we saw and boy did we conquer!   The place is tiny and let me tell you that on a Friday night at 8:15pm it was pretty packed. They have 2 ""bar like"" seating areas and the rest are family style tables, so there really is no privacy for intimate conversations...aka, not good for first dates.   I have to say that we (the fiance and I) didn't even talk much since we were concentrating on eating almost the whole time. This off course in between, breathing, drinking, licking our fingers and commenting on the deliciousness. We had the Big Buddha bowl with steak (I got both sauces on the side, which was great since it was nice merriment of sweet and spicy) and we also got wings.  We did half and half - Spicy BBQ and Seoul. It was all wonderful and the quality was top notch. I have to admit I'm not much of a wing person b/c of 1. I'm REALLY picky, b/c they have to be crisp, and made just right (no slimy, stringy chicken skin 2. I don't like the actual wing, just the drum stick (I don't know why, so don't ask) 2. calories and fat (I know, I know). BUT, that being said...the wings here were just right and with those killer sauces....mmmmm.....I'm still licking the leftover sauce from my fingers...ok, not really. GO here and you won't be dissapointed...all these great reviews don't lie!  The staff is friendly, efficient and give good suggestions (as they did for us).",5,4,4,0,0,WBU0yq9J8qiYQfI_fh2P1Q
10/2/2007,xxI0,V24S5jC_PZoUZ77hkydyQA,"Holy hotdogs, batman.  Hot D's was amazing-- ate it for long-awaited lunch my first day back visiting beloved chicago.  Five stars--fully dude.  Doug was there to take our orders, and his staff's much-deserved tips as well.  I had the Kiera Knightley(aka the Jeniffer Garner)-- a hotlink with everything (onions, mustard, relish, pickle, tomato, and celery salt) and effing aye it was krontastic(very good).  Although i'm over Kiera and i think i should be called the Jessica Alba...  But maybe it's just not spicy enough for that title, and who wants a dog that's gonna burn you... twice.  All in all, YUM!",5,4,3,4,0,HOJqzz1WvOmeR9oESJ4d9A
7/15/2011,-sO3JVlAibSsXsYwHWt2WA,jDwaGkjf76dlWGqcM-SHuA,"What a shame.1. Salad was absolutely drowned in dressing. The greens were floating in dressing. Also, the greens were nothing spectacular: generic salad mix.2. The cheese fondue is like Gruyere nacho cheese. By the time we were finished it was congealing on the sides of the pot. It is awfully thick, and seems as though it must have been prepared hours earlier and sat in a pot waiting. The cheese, if it truly is Gruyere, is obviously low quality. By the end I was eating plain pretzel bread (pretty good) to try to get the taste out of my mouth. 3. Chocolate was fine. The pound cake was pretty burnt.We skipped any sort of meat, noting that they advertised grain-fed USDA Choice beef, as if that were something to be proud of. In an age when many restaurants are offering grass-fed options beef (and even charging extra for it), bragging about grain-fed seems very dated. For over $40/person and not huge serving sizes of meat, I would think they wouldn't brag unless it were USDA Prime. I suppose it wouldn't really bother me if they had just said beef tenderloin without all of the extra features.Everything is just behind the times and seems careless. Each course comes out in only a couple minutes after ordering, indicating that most likely almost nothing is made to order. None of the ingredients seem high quality. $40-$50/person would be much better spent at countless fantastic Chicago restaurants.",1,0,0,0,1,hylBw5ND7XyPldM6BN28vw
2/8/2012,JbUIzQ5riCRYO2szHoBhsg,qQKU5Ai5YWaKvBTdqbkSYQ,"Pretty decent spot, especially on a weeknight when u won't have a long wait. The bread is awesome. Buffalo chicken egg rolls are a great app. Entree portions are a bit too large, considering America's obesity epidemic.",4,0,0,0,0,4wreIFjaPMppyEnzKHbozg
8/12/2011,xKbzNeZCbEVIRW8f5T_1zw,k7D5il0GDAy6Hj0RZrAJow,I've been here a few times and recently found myself wondering why I don't come here more often.  The chicken is delicious.  The wings are meaty and every sauce I've ever had here is fantastic.  I really want to try the bowls next time I go.  So if you are looking for some really tasty chicken with a twist and then you need to go here.  Service is fast and friendly and it's BYOB.,4,0,0,0,1,WBU0yq9J8qiYQfI_fh2P1Q
10/26/2009,5rmGZ3QYS3IOTf_mXj0X-A,kJeFBdFjzdNMZdCtDK3VHw,"First off, what's with three places on one street corner with the same name?  We had to walk into two places before we found the right La Pasadita.  Second, apart from what some of the reviews said, this is not the best Mexican fare in town.  It's ok, but not great.  The nachos were gross and the burrito was ok.  I personally prefer Picante over by Damen/Division, which is definitely the best mexican food in Ukrainian Village and Wicker Park combined.",3,0,0,0,1,28gamO9SwWMHxwB0nP_plQ
6/9/2012,ONBMlw4w3WVhXJeGtkqlYg,DUlQcWx5ocIQOb_QIYJ65A,"I keep coming to xoco in hopes that I have a memorable experience, but every time it's just slightly above average. Their pozole is quite bland and I've had better tortas at many different Mexican restaurants. But the guac is really good.",4,0,0,0,1,jGiKIJCVLZHXQDSNnSLPsw
7/7/2011,3Dz_r8VQ2Xh1Jee0RwEG3A,gC5DUgUTJg-dDIN1RUSJ7A,"I only waited 10 minutes while sitting at the bar in front of all of the so very busy bartenders and even then had to ask the barback for a glass of wine. He might I add was so very nice and professional. �Then, minutes later one of the blond bartenders hands me my glass of wine with my check out and a curt thank you. Seriously, I have been treated better at McDonalds! �I really do not think I would have been the courtesy of a hello if it was not for the great bar helper whose name I did not get. �I guess must be so busy that it forgets to say hello or ask if you would like something to drink.I don't feel it is that great of place to have to wait or be treated so rudely to come back. �I told the manager, Nick of my experience and he listened as they all do and politely ask I come back(for what? poor service?) He then said,  thank you for letting me know Hon. Really HON! I am 41 years of age, do you thing this is respectful? �HON! �I will never go back. �River North has way better bars and lounges that do not call their fellow patrons HON!",1,0,0,0,1,vvhfPV-Llkd4fE2SHuLVvA
6/11/2007,QimaOe5MVHRWamHlh9PhMg,LBwvBok52NmLbOvAJGHtEw,"I give Garcia's a two star , i just don't feel comfortable there. Seating is very limited and the space there is crapped . I mean you seat elbow to elbow with every one in the restaurant . Good for comfort level matter to me to make it a five star restaurant. Also you can easily spend more than you bargain for getting out. Also is a busy place, so parking is limited and need to pay for so bring quarters ready. Public transportation is advise . Near western bus route and brown line one block away. You might want to visit local cold stone ice cream place 1/2 block from Garcia's. You also have a theater that isn't too expensive along the way. Is a great block of awesome restaurant . Not to mention the local star bucks.So if you go to Garcia's you'll have a lot fun looking and shopping in local business.",2,1,1,0,0,08X_5WTOVNvk4SgPRKBjjQ
11/17/2011,d7R0IghkaO-ZO0XhP0JEvw,VtUx5OMo20r7jXyqyMM1Eg,"We were on our way to get some Mediterranean food when this little place caught our eye.  We quickly jerked into the parking lot to give it a try and we are so glad we did.  This little Cuban shack serves up large portions of fabulousness.  The flash fried pork and plantains were crazy great.  Even better was a large basket of fried yucca - oh yeah!!!! Don't expect table serve, let alone a table.  This tiny joint is decorated cutely and has the nicest counter girl you could ever ask for.",4,2,0,0,0,IuFEm-19YYh49T5ZlvwkDA
7/1/2011,fD4C95LRtfoVZFG-KsHF_g,ngbNkC6L1x6VyduDEFPkUQ,"I would say I came away feeling about the same as Christine B. conveyed in her review. The bar was set pretty high considering the pricing and reputation but ultimately everything seemed just pretty good with a couple of bad parts.  The intention for me and my date was to each get the tasting menu. Our server made it seem like if we didn't upgrade to the ""experience"" menu then we were missing out and would be disappointed.... kind of made me feel like I was buying a car. We agreed to add on the octopus to the tasting menu. For the rest of the meal she was nice and attentive though. I won't go over each dish but I will say that the amuse bouches were the better parts of the whole thing. The caviar amuse with garden sorrel and panna cotta was very tasty. I also enjoyed the caesar deconstruction with the brioche twinkie. When the onion soup came out I was excited. There was whipped marrow in the bowl with gruyere and then a beaker of broth to the side for us to pour into the ingredients - great presentation but unfortunately the flavor just wasn't there. The broth was very bland and the ingredients were not potent enough to make up for it. I didn't have the nerve to ask for a salt shaker but that's what I was thinking as I struggled through it. Neither of us ended up finishing. Skate was decent, chicken was pretty good, and the chocolate ganache dessert was enjoyable. I wil have to say I've had much more flavorful/satisfying, relatively bigger portioned, small plate multi-course experiences at a more reasonable price. I just felt like I would have been happier purchasing a small TV for my kitchen which I could have easily covered with the amount I paid when the check came.  It seems like a lot of other Yelpers enjoyed it and maybe it will be more enjoyable at the next menu change but for me personally I'm going to cut my losses and call it a one and done.",2,0,0,0,1,LlHEzxQTiiLJokn2tli35A
6/8/2010,3sLgQStmUQIpiIS3HCoGpw,EorQrAx2_IN8D7nyTbS4mg,Cool bar with GREAT beer selection and BAD service.,3,0,0,0,1,sR4EOfPuI-at41uIxIZPhw
12/19/2009,XfD3uDdsfIU-8,P-OLVk8-qyRxNJbUzQY_9Q,"I eat here weekly.  Usually it's late afternoon lunch, sometimes weekend brunch.  I have not been here for dinner, yet. The lunch sandwiches are awesome.  My first time here I was disappointed that they didn't have French Fries, so I 'settled' for the potato pancake.  Wow!  Amazing potato pancake! My kids (5 and 7) are welcome there, and treated pretty 'special' by the staff.  It's not 100% a kids place, or family place, but they are so friendly and welcoming that it doesn't make a difference.  They have a huge selection of cereal behind the bar and sometimes the kids will have that for lunch. Despite the wonderfully varied menu, I almost always get seafood.  It's always fresh.  If it's not fresh they take it off the menu for the day.   I take everybody I know here for lunch.  Vegetarians, bacon-lovers, everybody.  Everybody leaves 100% happy.",5,0,0,0,0,50gFzdVglOz88eFJ6v-26A
9/4/2011,p78jDR6DZX9ihQjVp72jgg,rhBqSKPLTQLM5CAEV3jRMg,That's my most favorite one. Visit it every time I am in town.I like everything about Le Colonial. Highly recommend !!!!!!,5,0,0,0,1,5OtAmmypXvuTbkFBCziF_Q
6/24/2007,jnC9XywROBWYB86tSKP4Cg,wTW1qUhufPEg1_CQXyVUfA,"PLUS:. we were seated before the one and a half hour estimate,                                  . available street parking. the bread/cheese/GARLIC/oil on table was really good. pitcher h2O on table, .BYOB without a corking fee. they  didn't charge the splitting fee charge for shared plates. tortellini soup was really good - just enough noodles, spinach and not too salty. bus staff was friendly. my dinner was hot, topped with fresh ground pepper, and full of cheesy goodness!  MINUS:. dinners do not come  with salads or soup  . waitress wasn't the friendliest",4,0,0,0,1,NGfbRjWoqUh2fGw8DU_pmA
12/3/2009,wDRKgIXUQP9wYPPqW7sVgQ,xsyiU248PB8pVXNQSwULjA,"I am a huge fan of Simply It.  I have never actually eaten inside of the restaurant but have ordered delivery plenty of times.  They are very fast and the food is always fresh and top quality.  I love eating a lot of their beef dishes with a side of white rice. The tasty and tangy tastes of the restaurant are 'simply' perfect.  If you are craving some sweet Asian, Thai, or Vietnamese, or for some delicious beef i encourage you to try Simply It.  It is really good and I am writing this review just to get people to eat there, would be a shame if such a great spot closed",5,0,0,0,1,N7juvW8YoFIj7sEBzVF8GQ
3/21/2011,XtQ-5tbtljUpmxmiJGQFxQ,jQUjYO2z2JPxKGlECbKbUQ,Food is flat and service very spotty--depends on who you get. Weekend brunch tends to be better but still lacking flavor in most dishes. I really wish I could have gave them a bone.,2,2,1,0,0,RYw_no9ohtCg09aKorVffg
10/22/2011,gw0PvvRVRzgX-cQEN8Rp5w,dpJxTGRNyTEbcSCTu_TuXg,The best Mexican restaurant in Chicago.,5,0,0,0,0,xXSMc3pDWTRQHLgjBTtTUg
5/11/2011,q3DAImGaRhZ3eOff5-bthg,YxgrerS0mPPCwKhJjfaczA,"The owner of this place is pretty awesome and will sit down and talk with you. They have excellent food and their wait staff is on the ball. Some of the girls who work behind the bar are a bit snotty. Would give this place 5 stars on the food alone but due to the amount of meatheads and such that hang out at this place, its not somewhere I ever want to sit and eat at. Nine times out of ten I get my great food to go and always tip the waitresses that get it ready for me.",4,0,0,0,1,oCTlReyKjJxKPFYfCurxxQ
7/28/2010,lPv3QboP4jFsSOtRQtR38g,b3R8FEH2HU3ECH-yIIhQHA,"Las Tablas is a very appealing place to dine. The food is amazing decor is simple,and the prices are reasonable. I dine at Las Tablas whenever i can.",5,0,0,0,1,2WoMT3wSpp9vxZeTv6u-cw
11/11/2011,PBeqQLv3TF4KnuSJQFvRLg,slcevKgjt8SolEsWukqXOQ,"If you look at all the reviews, they are mainly by non-asians/non-viets, which is completely fine because food is suppose to appeal to a vast audience.  But Tank Noodle lacks the depth, taste, and flavors of a truly delicious Vietnamese meal. Noodles are overrated.  I get sick of eating their pho after 2 bites.  As another reviewer has said, Cafe Hoang is where to go for Bun Bo Hue.  As for Pho, Pho Viet and Pho 777 are pretty decent.  I've heard Pho Lily's broth is pretty good but I have to go try that for myself.  Or head away from Argyle and experience great food and service from Simply It. Their rice dishes and appetizers are okay as well as their bubble tea.  Service is obviously very lacking.  If you're a Vietnamese food noob, yes, go try Tank Noodle, but then please go try the other restaurants that have more flavor for your noodles!!!",3,1,0,0,0,ALwH81_sqskLmwfWS-_eeQ
7/23/2012,mJ0PSFYlEiVZ7XLBVQ80Ag,182tN5F3q77NCk5CGQFByg,"Wow!  What a disappointment!  Althought the food was good the service was terrible.  Owner, you cannot charge those prices without giving good service.  He was very unprofessional and annoying.",1,0,0,0,1,Au1f1UMmKcgOXLsg4v56xw
12/1/2009,xsFg7byz,QFF4XT7ppY5IdYN24f1RpA,"I'd give this place 4 stars for their pizza delivered/take out and 3 stars for the dine-in experience. I've gotten pizza delivered from here on multiple occasions and eaten in once. I've only ever gotten their thin crust pizza and have gotten it for take out on multiple occasions because I like it so much.  I am not sure what sort of cheese they use, but it is greasy as hell and totally awesome.  Their garlic thin crust pizza is simply fantastic (If you are into large pieces of garlic).  Probably my favorite delivered or take out pizza.   It's rather unfortunate that I haven't found anything like that closer to where I live. I've also eaten there once and I wasn't a huge fan of that experience.  It wasn't that there was anything bad that happened, but it was just rather plain and ordinary.   The food (some pasta dish) wasn't anything extraordinary (very similar to what you would find at say Maggianos).  Service was also average, nothing special.  Everything was just so very average.  There are plenty of places I'd rather go to first (or even try) before I go back and dine-in.  I will continue to get their pizza either delivered or take out, but will be skipping the dine-in.",3,2,0,0,0,oLM9piDKbj2PDgy-m3XEcQ
12/2/2008,Rhe8CXuO-GdPJaTd4fbzQw,Z2YbpNMzf-1cVQLJu6bPkg,"I have been coming here since I was a baby. If you are looking for a truly authentic cheap mexican food this is place for you.  It is BYOB and there is usually marachi music blasting from the juke box and tacky Mexican decor all over the restaurant. This place gets packed after a Sox or Cubs fan. Everyone just piles in drunk with cases of beer.  I recommend the $5 combination (taco, tosada, mole and tamale).  You really can't beat the price.  Also the nachos are to die for!!",4,0,0,0,1,cQnY_VneZisfUAqcbuEuKg
7/18/2011,1kXaBsBx72-yrC-DYPCNMw,R35PoSbUv42ngepQKNE4NQ,"I can't seem to go to Chicago without going to Hot Doug's.  There is nothing to complain about here.  Everything inside is worth the wait!  Food, decor, staff!  It's all amazing!  Don't miss out on the daily special dogs and the duck fat fries!!!!!!!",5,0,0,0,0,HOJqzz1WvOmeR9oESJ4d9A
10/12/2009,eHaZ,GbVSRqA1mPaLqw6nfv9NqQ,"Grand Lux is great! It is definitely all that it should be for its location on Michigan Avenue. The whimsical decor is fun, especially with the view over the city! Any place that offers to make me fresh baked desserts while I wait is cool with me! Their breakfast menu is quite large with unique options - and the portion sizes are ridiculously large (and definitely not over priced). They do not serve breakfast all day, so my experience with it has been limited. Not only would I have to wake up before 11 am, there is always a line waiting for their breakfast before they are even open! Their appetizers are unique and delish, as are their lunch and dinner entrees. This is just a fun place to bring people visiting Chicago or during a shopping trip downtown.",5,0,0,0,0,4wreIFjaPMppyEnzKHbozg
4/23/2008,5MJaET6hUkqP4J6omhpfdw,XvL3WrRN0_3hw0P5tO0J1Q,"I've dated girls much like this place and though may have loved them deeply still found myself walking away in search of someone else to fit me better as well as allowing another better suited person to bring smiles and warmth to her. Its not bad, but it was not so good for me. Its a family place sweet, but little unattended bored kids running back and forth not so sweet. Its fairly cute and quiet in the early and later hours, but come prime dinner time 7-9 its an all out gangbang with plates, people and food flying everywhere. The staff, yes they smile and are attentive, but yes only human as the tsunami of their evening rush felt close to washing a few of them away. It was entertaining at the least to see their hardworking bodies fly back and forth with plates both ways, but in the end, their heightened frenzy to please did not help me feel any less frazzled myself. Okay now the food....as we did the Monday Familia Style Special...it was priced accordingly. i did waddle out pushing maximum density, but  the food though good, still days later does not water makes my mouth. As described in other reviews, there were a few steps lacking in the execution, the love and passion were there, but maybe the corners they cut to put the food out in time were not worth the end result. But hey, maybe another will find ST beautiful and give her the love she needs....just not me.",3,5,3,5,0,LYppbvgJlBG0SqjSKFiFGg
11/28/2010,fcvEDFIYMsaB42bWFw1tfg,xcV9gYh_ytt6aIKhqxW4dg,"Really enjoyed the ambiance at Zed.  I was there with a party of 8 for a girlfriends birthday.  We enjoyed cocktails, wine and a great selection of appetizers.  The portions were perfect for sharing.  We had the samosas, calamari, duck flat bread (which was amazing) and a delicious cheese plate.  Our server however was a bit goofy and did not explain the cheese plate presentation.  Other than that, I really enjoyed Zed451 and would go back for a relaxing evening of wine and flavorful food.",4,0,0,0,1,d6UbRb9W5eA1yL-DuVZ8ug
1/31/2012,BwMb9RQFXLjSv3ddWbmk0w,45pwnvRAuNKXnPBHQgQDqA,"Great food, great ambiance, great service and great music.  Its a must try no matter what your taste is.  Take it from me- its a GREAT place",5,0,0,0,1,sfWMOqUEp8S2adDeJp7Kzg
7/22/2012,1kSsX527q2_Qe66BBsMZaA,3UY1SSQ2vm4LIyJrYbVViw,"WORST SERVICE EVER!It took forever to have our order taken.  There were three tables seated and two waitress so I'm not sure what the hold-up was.  Took forever to get our food.  The food was good so I was ready to overlook the service.  It just got worse from there.  Our waitress disappeared and never returned.  After waiting for almost 20 minutes with dirty plates in front of us, I asked another waitress for water, to-go boxes and coffee.  They had to make more coffee which took 15 minutes.  I had to keep flagging the other waitress and owner down.  We ordered the white chocolate cream and berries.  What we got was one strawberry, pears, oranges, and mangoes.  Those fruits do not go well with chocolate, but of course no one was around to complain to.  I asked for the check and 15 minutes later I had to go and find the owner to get the bill.  He then had the nerve to request  the tip be put on the bill for me.  He could of at least offered the dessert or coffees for free, but instead became angry when I refused to include his tip on the bill.  What a shame!  Never will go to this place again. Outrageous prices for poor service!  I am more than willing to pay well for service, but this was awful!",1,0,0,0,1,Au1f1UMmKcgOXLsg4v56xw
2/9/2009,3Dm-7cTWSoHt4DivXcNoVQ,89Dnghn9qKAg__1BfM423A,"I had never before been to a costa rican restaurant, and wasn't sure what to expect.  But, my companion and I were new and town and decided to try something new.  The restaurant is right off the blue line, and it's BYOB, which is great.If you like Mexican food, but you've never tried any other south American food, you should give Irazu a try.  The portions were a good size, and everything tasted great.  Their rice is very good.  The beef is good as well.  They have a nice menu of specials, another plus.  chips and salsa were good as well.We sat outside b/c we went in late September and their patio was nice.  The building is pretty small, so if you go on Friday/Sat. night, you might have to wait a bit for a table, but you can always have a beer or something while you wait.looking forward to going back.",4,0,0,0,1,F7IQngaDDBgYvhA3U31q-g
8/20/2010,Q8Z5eS1KTbCQ_E_X5idsyQ,vFS7O1ZQMeYgN_VhBKxqiQ,"Beauuutiful patio!  Inside and out, the place is well decorated and an intimate space to relax with a multiple course meal.  The options are always changing and the creative selection uses great, fresh ingredients.  I only wish it were more affordable to eat here often.",4,0,0,0,1,q-_jW5lauONk_58S-wVIrg
1/13/2010,LFhcLAILUewVHSfUOOadmg,etsTNPryb7jZGoLbMXAZjg,"Cuban food is a recent discovery of mine, so I haven't been to enough Cuban restaurants to really give a good comparison; however, this place has excellent food.   The meat here is so tender that you can cut it with a fork, and their sauces are rich and flavorful.  The way they have the restaurant set-up is also cute and cozy. The inside is a little cramped, but the outside is the place to be. Their outdoor patio is decorated wih such a cute flair (a lot of plants, nice iron casted chairs, nice outdoor lighting all the way around the patio. Definately doesn't make you feel like you are in the states.",4,0,0,0,0,WaIbupMGDBi5B3SChsUH8A
7/13/2008,BD7POQl8YzFYkdNhP6hJcg,EfcYQKlFXUuDKYHcZh3GKw,"I usually end up going here for brunch if I'm in the area on Sundays.  We're lucky and get out of some of the wait time by having one of our friends who lives nearby go down and get a buzzer as we're on the way.  (Isn't that so nice of him?)  Otherwise the wait on weekend mornings can seem eternal when you're starved.  I've ordered a lot and tasted what my friends have ordered in the many, many visits.  I don't think we've ever had anything we didn't like.  Great coffee, and a huge selection of breakfast items.  It's always tasted fresh and delicious.  Plus I'm a sucker for the variety of cheeses I can have on my eggs.  The only downsides have been that sometimes the service can get slow when it's very busy.  And the last time we were there, they charged us for more jam.  Not very expensive, but considering we were a larger group, you'd think they could've brought us two sets to begin with.  Still, the food is great and I'll return next time I'm in the area.",4,0,0,0,0,tCkwBTuEFvhuaBoEUWqbuQ
9/27/2011,jYn-Sd2frNnAH2sK7I3piQ,dmTGjcJh0ta4lFirNZpdgg,The pizza and brew selection is delicious.,4,0,0,0,0,Z2nOMPedr7XYhgYhILJjEA
8/16/2011,iaq7r-xNKuSxJHuOHpg5Iw,aolOw4tVmKyShUEPC0YERw,"My cousin Mistey had me on a French Macarons craze. Literally. So, one evening, after picking me up Tony told me he was going to take me to Fritz pastry but by the time we got there they were closing. He turned and said don't worry, there's another place called Alliance Bakery that sold French macarons as well. So Tony, tamia and I headed there instead. Open for business, Alliance had only one worker that evening. Walking in, you can tell it's a cozy little bakery. I was amazed of all the beautiful cakes on display filled with intricate designs. Anyway, the server asked us if we had any idea what to order, since there was another patron in the store we told him to serve her first. When she left we were still clueless on what to order. Tamia decided on a simple chocolate cupcake, which she had devoured in the car. She loved that it was moist and not overwhelmingly chocolaty. I order two almond croissants for my sister and she said it was AMAZING! Tony ordered practically all their macarons (pistachio, chocolate, lemon, rose with rose cream, vanilla, rose with chocolate). The pistachio macarons were awesome. Light, crisp and moist, none of the flavors overpower the other. The rose was refreshing, very airy and definitely taste like rose. The lemon was my favorite; it reminded me of biting into a lemon meringue pie. The chocolate and vanilla tasted stale and old. That was a huge bummer. Overall, Alliance is a nice hidden place and has a great amount of sweets on display. I know that their macarons flavors are seasonal so you just have to wing it for that particular day and hope it's as great as it looks. I need to come back for their almond croissants and hopefully I can pick up some more macarons. We are kind of staying away from it since Tony went a bit overboard in ordering all of it. 6.5/10",3,0,0,0,0,xjZ9eqYrzMrl2v6_1Kv6hA
8/12/2011,S37QKX1p5n4,R8tGPnNbbPmO5QRQpkKxjA,"Been here a few times...  Both for Business and Pleasure...  Hands down the best upscale sushi in the city in my opinion.  The sushi is fresh, service was great when I have been there, and the atomosphere is always awesome.  Highly recommended!",5,0,0,0,0,8d_DiHWB-pjBVW3a7D8EWg
11/27/2009,gl2bXTT-UTU7tHyhsOKyFQ,4tTqPkm8AJ1Q3YrJ_B5LIA,My new fav spot 2 hang out on Division St.  Great specials and pretty good bar food!  The patio is awesome in the summer!,5,0,0,0,1,6gZTET0y7ARZMrbJRmI2mw
5/7/2010,UWCR45Hgdatq01aEkK8hGQ,KULE7v6883QhcsW9bxRpgQ,"If you haven't had Korean Fried Chicken, you are missing out, and Crisp is the best place to go in LP/Lakeview. The Seoul Sassy sauce is my favorite. The Buddha Bowls also always hit the spot when I'm craving korean food. This place is pretty small and usually packed so it can be difficult to get a seat but its worth the wait.",5,0,0,0,0,WBU0yq9J8qiYQfI_fh2P1Q
11/15/2011,VrQb16k8a8Ygz5Qdb22KRA,eRsFeiTI_3vQ7EpFO1MpVw,"Truly a wonderful restaurant, great food and impeccable service.  A much deserved 3 star michelin rating.  Highly recommended",5,0,0,0,1,AkfSndWBxnTn-LpmiL8aLA
5/18/2011,2pEgSW3SDdXE2pcRzgjbDA,kHfbtKBpG7H9eteIIn2hDQ,"I HIGHLY recommend this place.  With that said, this is not a place to go for a quiet or intimate dinner.  Its communal seating at a couple of LONG high tables.  If you're looking for inventive cuisine, a very extensive wine list and a place that is very vibrant, this is a great spot.  It's a great place to go for a mini-meal in between, say...mid to late afternoon after doing some shopping on Michigan Avenue.  The service was top-notch, our waitress knew the menu off the top of her head and she made the experience memorable.  The wine my friend and I ordered was out and she recommended another wine which was similar, however much more expensive, but she honored the price of the wine we originally had chosen.  Now that's how good customer service is supposed to work!  This is not like all the other ""small-plate"" restaurants that have proliferated throughout the city, the food here is definitely a cut above the others that I've experienced.",5,1,0,0,0,boE4Ahsssqic7o5wQLI04w
10/16/2011,eYzxyWn_9Ir6wYKYtyx8Vg,Fh6oxbK1XEwLmcN62Grjog,"A few months ago, my husband and I took some out of town friends here after driving past a few other nearby places with lines out the door. Boy, did we make the right choice... the food delicious, the service just fine, and the friends left full and impressed at our selection. My husband had the chicken & waffles, and the chicken was honestly some of the best I've had. I had the stuffed french toast (amazing), and one of the out of town friends had a duck dish. She commented to me just the other day that she still thinks of that meal!",4,0,0,0,1,DBtXy8wcPsVr80oFfz-CbA
11/16/2010,o5HUueXS6NzVuo97_C7khA,EffwMkwpxr-uxU3cMly53Q,Great Cuban food at good prices. Staff is very friendly. BYOB makes this place a great date night or a good time for a group.,4,0,0,0,1,mCHto10PBQOKnefm7gholg
